CO_PER_ROL,YEAR,CUSIP,CONAME,EXEC_FNAME,EXEC_FULLNAME,EXEC_LNAME,EXEC_MNAME,CEOANN
50995,2010,25960P10,DOUGLAS EMMETT INC,Jordan,Jordan L. Kaplan,Kaplan,L.,CEO
50995,2011,25960P10,DOUGLAS EMMETT INC,Jordan,Jordan L. Kaplan,Kaplan,L.,CEO
50995,2012,25960P10,DOUGLAS EMMETT INC,Jordan,Jordan L. Kaplan,Kaplan,L.,CEO
50995,2013,25960P10,DOUGLAS EMMETT INC,Jordan,Jordan L. Kaplan,Kaplan,L.,CEO
50995,2014,25960P10,DOUGLAS EMMETT INC,Jordan,Jordan L. Kaplan,Kaplan,L.,CEO
50995,2015,25960P10,DOUGLAS EMMETT INC,Jordan,Jordan L. Kaplan,Kaplan,L.,CEO
50995,2016,25960P10,DOUGLAS EMMETT INC,Jordan,Jordan L. Kaplan,Kaplan,L.,CEO
50995,2017,25960P10,DOUGLAS EMMETT INC,Jordan,Jordan L. Kaplan,Kaplan,L.,CEO
774,1992,26000310,DOVER CORP,Gary,Gary L. Roubos,Roubos,L.,CEO
774,1993,26000310,DOVER CORP,Gary,Gary L. Roubos,Roubos,L.,CEO
776,1994,26000310,DOVER CORP,Thomas,Thomas L. Reece,Reece,L.,CEO
776,1995,26000310,DOVER CORP,Thomas,Thomas L. Reece,Reece,L.,CEO
776,1996,26000310,DOVER CORP,Thomas,Thomas L. Reece,Reece,L.,CEO
776,1997,26000310,DOVER CORP,Thomas,Thomas L. Reece,Reece,L.,CEO
776,1998,26000310,DOVER CORP,Thomas,Thomas L. Reece,Reece,L.,CEO
776,1999,26000310,DOVER CORP,Thomas,Thomas L. Reece,Reece,L.,CEO
776,2000,26000310,DOVER CORP,Thomas,Thomas L. Reece,Reece,L.,CEO
776,2001,26000310,DOVER CORP,Thomas,Thomas L. Reece,Reece,L.,CEO
776,2002,26000310,DOVER CORP,Thomas,Thomas L. Reece,Reece,L.,CEO
776,2003,26000310,DOVER CORP,Thomas,Thomas L. Reece,Reece,L.,CEO
776,2004,26000310,DOVER CORP,Thomas,Thomas L. Reece,Reece,L.,CEO
25019,2005,26000310,DOVER CORP,Ronald,Ronald L. Hoffman,Hoffman,L.,CEO
25019,2006,26000310,DOVER CORP,Ronald,Ronald L. Hoffman,Hoffman,L.,CEO
25019,2007,26000310,DOVER CORP,Ronald,Ronald L. Hoffman,Hoffman,L.,CEO
25019,2008,26000310,DOVER CORP,Ronald,Ronald L. Hoffman,Hoffman,L.,CEO
37150,2009,26000310,DOVER CORP,Robert,Robert A. Livingston,Livingston,A.,CEO
37150,2010,26000310,DOVER CORP,Robert,Robert A. Livingston,Livingston,A.,CEO
37150,2011,26000310,DOVER CORP,Robert,Robert A. Livingston,Livingston,A.,CEO
37150,2012,26000310,DOVER CORP,Robert,Robert A. Livingston,Livingston,A.,CEO
37150,2013,26000310,DOVER CORP,Robert,Robert A. Livingston,Livingston,A.,CEO
37150,2014,26000310,DOVER CORP,Robert,Robert A. Livingston,Livingston,A.,CEO
37150,2015,26000310,DOVER CORP,Robert,Robert A. Livingston,Livingston,A.,CEO
37150,2016,26000310,DOVER CORP,Robert,Robert A. Livingston,Livingston,A.,CEO
37150,2017,26000310,DOVER CORP,Robert,Robert A. Livingston,Livingston,A.,CEO
787,1992,26056110,DOW JONES & CO INC,Peter,Peter R. Kann,Kann,R.,CEO
787,1993,26056110,DOW JONES & CO INC,Peter,Peter R. Kann,Kann,R.,CEO
787,1994,26056110,DOW JONES & CO INC,Peter,Peter R. Kann,Kann,R.,CEO
787,1995,26056110,DOW JONES & CO INC,Peter,Peter R. Kann,Kann,R.,CEO
787,1996,26056110,DOW JONES & CO INC,Peter,Peter R. Kann,Kann,R.,CEO
787,1997,26056110,DOW JONES & CO INC,Peter,Peter R. Kann,Kann,R.,CEO
787,1998,26056110,DOW JONES & CO INC,Peter,Peter R. Kann,Kann,R.,CEO
787,1999,26056110,DOW JONES & CO INC,Peter,Peter R. Kann,Kann,R.,CEO
787,2000,26056110,DOW JONES & CO INC,Peter,Peter R. Kann,Kann,R.,CEO
787,2001,26056110,DOW JONES & CO INC,Peter,Peter R. Kann,Kann,R.,CEO
787,2002,26056110,DOW JONES & CO INC,Peter,Peter R. Kann,Kann,R.,CEO
787,2003,26056110,DOW JONES & CO INC,Peter,Peter R. Kann,Kann,R.,CEO
787,2004,26056110,DOW JONES & CO INC,Peter,Peter R. Kann,Kann,R.,CEO
787,2005,26056110,DOW JONES & CO INC,Peter,Peter R. Kann,Kann,R.,CEO
23539,2006,26056110,DOW JONES & CO INC,Richard,Richard F. Zannino,Zannino,F.,CEO
781,1992,26078J10,DOWDUPONT INC,Frank,Frank P. Popoff,Popoff,P.,CEO
781,1993,26078J10,DOWDUPONT INC,Frank,Frank P. Popoff,Popoff,P.,CEO
781,1994,26078J10,DOWDUPONT INC,Frank,Frank P. Popoff,Popoff,P.,CEO
781,1995,26078J10,DOWDUPONT INC,Frank,Frank P. Popoff,Popoff,P.,CEO
783,1996,26078J10,DOWDUPONT INC,William,William S. Stavropoulos,Stavropoulos,S.,CEO
783,1997,26078J10,DOWDUPONT INC,William,William S. Stavropoulos,Stavropoulos,S.,CEO
783,1998,26078J10,DOWDUPONT INC,William,William S. Stavropoulos,Stavropoulos,S.,CEO
783,1999,26078J10,DOWDUPONT INC,William,William S. Stavropoulos,Stavropoulos,S.,CEO
783,2000,26078J10,DOWDUPONT INC,William,William S. Stavropoulos,Stavropoulos,S.,CEO
783,2003,26078J10,DOWDUPONT INC,William,William S. Stavropoulos,Stavropoulos,S.,CEO
783,2004,26078J10,DOWDUPONT INC,William,William S. Stavropoulos,Stavropoulos,S.,CEO
8893,2001,26078J10,DOWDUPONT INC,Michael,Michael D. Parker,Parker,D.,CEO
8893,2002,26078J10,DOWDUPONT INC,Michael,Michael D. Parker,Parker,D.,CEO
26893,2005,26078J10,DOWDUPONT INC,Andrew,"Andrew N. Liveris, AO","Liveris, AO",N.,CEO
26893,2006,26078J10,DOWDUPONT INC,Andrew,"Andrew N. Liveris, AO","Liveris, AO",N.,CEO
26893,2007,26078J10,DOWDUPONT INC,Andrew,"Andrew N. Liveris, AO","Liveris, AO",N.,CEO
26893,2008,26078J10,DOWDUPONT INC,Andrew,"Andrew N. Liveris, AO","Liveris, AO",N.,CEO
26893,2009,26078J10,DOWDUPONT INC,Andrew,"Andrew N. Liveris, AO","Liveris, AO",N.,CEO
26893,2010,26078J10,DOWDUPONT INC,Andrew,"Andrew N. Liveris, AO","Liveris, AO",N.,CEO
26893,2011,26078J10,DOWDUPONT INC,Andrew,"Andrew N. Liveris, AO","Liveris, AO",N.,CEO
26893,2012,26078J10,DOWDUPONT INC,Andrew,"Andrew N. Liveris, AO","Liveris, AO",N.,CEO
26893,2013,26078J10,DOWDUPONT INC,Andrew,"Andrew N. Liveris, AO","Liveris, AO",N.,CEO
26893,2014,26078J10,DOWDUPONT INC,Andrew,"Andrew N. Liveris, AO","Liveris, AO",N.,CEO
26893,2015,26078J10,DOWDUPONT INC,Andrew,"Andrew N. Liveris, AO","Liveris, AO",N.,CEO
26893,2016,26078J10,DOWDUPONT INC,Andrew,"Andrew N. Liveris, AO","Liveris, AO",N.,CEO
26893,2017,26078J10,DOWDUPONT INC,Andrew,"Andrew N. Liveris, AO","Liveris, AO",N.,CEO
8895,1993,26101810,DOWNEY FINANCIAL CORP,Robert,Robert L. Kemper,Kemper,L.,CEO
8901,1994,26101810,DOWNEY FINANCIAL CORP,Stephen,Stephen W. Prough,Prough,W.,CEO
8901,1995,26101810,DOWNEY FINANCIAL CORP,Stephen,Stephen W. Prough,Prough,W.,CEO
8901,1996,26101810,DOWNEY FINANCIAL CORP,Stephen,Stephen W. Prough,Prough,W.,CEO
14073,1997,26101810,DOWNEY FINANCIAL CORP,James,James W. Lokey,Lokey,W.,CEO
14073,1998,26101810,DOWNEY FINANCIAL CORP,James,James W. Lokey,Lokey,W.,CEO
16393,1999,26101810,DOWNEY FINANCIAL CORP,Daniel,Daniel D. Rosenthal,Rosenthal,D.,CEO
16393,2000,26101810,DOWNEY FINANCIAL CORP,Daniel,Daniel D. Rosenthal,Rosenthal,D.,CEO
16393,2001,26101810,DOWNEY FINANCIAL CORP,Daniel,Daniel D. Rosenthal,Rosenthal,D.,CEO
16393,2002,26101810,DOWNEY FINANCIAL CORP,Daniel,Daniel D. Rosenthal,Rosenthal,D.,CEO
16393,2003,26101810,DOWNEY FINANCIAL CORP,Daniel,Daniel D. Rosenthal,Rosenthal,D.,CEO
16393,2005,26101810,DOWNEY FINANCIAL CORP,Daniel,Daniel D. Rosenthal,Rosenthal,D.,CEO
16393,2006,26101810,DOWNEY FINANCIAL CORP,Daniel,Daniel D. Rosenthal,Rosenthal,D.,CEO
16393,2007,26101810,DOWNEY FINANCIAL CORP,Daniel,Daniel D. Rosenthal,Rosenthal,D.,CEO
28498,2004,26101810,DOWNEY FINANCIAL CORP,Marangal,Marangal I. Domingo,Domingo,I.,CEO
36620,2008,26138E10,DR PEPPER SNAPPLE GROUP INC,Larry,Larry D. Young,Young,D.,CEO
36620,2009,26138E10,DR PEPPER SNAPPLE GROUP INC,Larry,Larry D. Young,Young,D.,CEO
36620,2010,26138E10,DR PEPPER SNAPPLE GROUP INC,Larry,Larry D. Young,Young,D.,CEO
36620,2011,26138E10,DR PEPPER SNAPPLE GROUP INC,Larry,Larry D. Young,Young,D.,CEO
36620,2012,26138E10,DR PEPPER SNAPPLE GROUP INC,Larry,Larry D. Young,Young,D.,CEO
36620,2013,26138E10,DR PEPPER SNAPPLE GROUP INC,Larry,Larry D. Young,Young,D.,CEO
36620,2014,26138E10,DR PEPPER SNAPPLE GROUP INC,Larry,Larry D. Young,Young,D.,CEO
36620,2015,26138E10,DR PEPPER SNAPPLE GROUP INC,Larry,Larry D. Young,Young,D.,CEO
36620,2016,26138E10,DR PEPPER SNAPPLE GROUP INC,Larry,Larry D. Young,Young,D.,CEO
36620,2017,26138E10,DR PEPPER SNAPPLE GROUP INC,Larry,Larry D. Young,Young,D.,CEO
36625,2007,26138E10,DR PEPPER SNAPPLE GROUP INC,Gilbert,Gilbert M. Cassagne,Cassagne,M.,CEO
5893,1994,26147110,DRAVO CORP,Carl,Carl A. Torbert,Torbert,A.,CEO
5895,1995,26147110,DRAVO CORP,Carl,Carl A. Gilbert,Gilbert,A.,CEO
5895,1996,26147110,DRAVO CORP,Carl,Carl A. Gilbert,Gilbert,A.,CEO
5895,1997,26147110,DRAVO CORP,Carl,Carl A. Gilbert,Gilbert,A.,CEO
35723,2006,26153C10,DREAMWORKS ANIMATION SKG INC,Jeffrey,Jeffrey Katzenberg,Katzenberg,,CEO
35723,2007,26153C10,DREAMWORKS ANIMATION SKG INC,Jeffrey,Jeffrey Katzenberg,Katzenberg,,CEO
35723,2008,26153C10,DREAMWORKS ANIMATION SKG INC,Jeffrey,Jeffrey Katzenberg,Katzenberg,,CEO
35723,2009,26153C10,DREAMWORKS ANIMATION SKG INC,Jeffrey,Jeffrey Katzenberg,Katzenberg,,CEO
35723,2010,26153C10,DREAMWORKS ANIMATION SKG INC,Jeffrey,Jeffrey Katzenberg,Katzenberg,,CEO
35723,2011,26153C10,DREAMWORKS ANIMATION SKG INC,Jeffrey,Jeffrey Katzenberg,Katzenberg,,CEO
35723,2012,26153C10,DREAMWORKS ANIMATION SKG INC,Jeffrey,Jeffrey Katzenberg,Katzenberg,,CEO
35723,2013,26153C10,DREAMWORKS ANIMATION SKG INC,Jeffrey,Jeffrey Katzenberg,Katzenberg,,CEO
35723,2014,26153C10,DREAMWORKS ANIMATION SKG INC,Jeffrey,Jeffrey Katzenberg,Katzenberg,,CEO
35723,2015,26153C10,DREAMWORKS ANIMATION SKG INC,Jeffrey,Jeffrey Katzenberg,Katzenberg,,CEO
792,1992,26159710,DRESSER INDUSTRIES INC,John,John Joseph Murphy,Murphy,Joseph,CEO
792,1993,26159710,DRESSER INDUSTRIES INC,John,John Joseph Murphy,Murphy,Joseph,CEO
792,1994,26159710,DRESSER INDUSTRIES INC,John,John Joseph Murphy,Murphy,Joseph,CEO
792,1995,26159710,DRESSER INDUSTRIES INC,John,John Joseph Murphy,Murphy,Joseph,CEO
793,1996,26159710,DRESSER INDUSTRIES INC,William,William E. Bradford,Bradford,E.,CEO
793,1997,26159710,DRESSER INDUSTRIES INC,William,William E. Bradford,Bradford,E.,CEO
44616,2007,26160810,DRESSER-RAND GROUP INC,Vincent,"Vincent R. Volpe, Jr.","Volpe, Jr.",R.,CEO
44616,2008,26160810,DRESSER-RAND GROUP INC,Vincent,"Vincent R. Volpe, Jr.","Volpe, Jr.",R.,CEO
44616,2009,26160810,DRESSER-RAND GROUP INC,Vincent,"Vincent R. Volpe, Jr.","Volpe, Jr.",R.,CEO
44616,2010,26160810,DRESSER-RAND GROUP INC,Vincent,"Vincent R. Volpe, Jr.","Volpe, Jr.",R.,CEO
44616,2011,26160810,DRESSER-RAND GROUP INC,Vincent,"Vincent R. Volpe, Jr.","Volpe, Jr.",R.,CEO
44616,2012,26160810,DRESSER-RAND GROUP INC,Vincent,"Vincent R. Volpe, Jr.","Volpe, Jr.",R.,CEO
44616,2013,26160810,DRESSER-RAND GROUP INC,Vincent,"Vincent R. Volpe, Jr.","Volpe, Jr.",R.,CEO
44616,2014,26160810,DRESSER-RAND GROUP INC,Vincent,"Vincent R. Volpe, Jr.","Volpe, Jr.",R.,CEO
3061,1993,26187710,DREYER'S GRAND ICE CRM HLDGS,T.,T. Gary Rogers,Rogers,Gary,CEO
3061,1994,26187710,DREYER'S GRAND ICE CRM HLDGS,T.,T. Gary Rogers,Rogers,Gary,CEO
3061,1995,26187710,DREYER'S GRAND ICE CRM HLDGS,T.,T. Gary Rogers,Rogers,Gary,CEO
3061,1996,26187710,DREYER'S GRAND ICE CRM HLDGS,T.,T. Gary Rogers,Rogers,Gary,CEO
3061,1997,26187710,DREYER'S GRAND ICE CRM HLDGS,T.,T. Gary Rogers,Rogers,Gary,CEO
3061,1998,26187710,DREYER'S GRAND ICE CRM HLDGS,T.,T. Gary Rogers,Rogers,Gary,CEO
3061,1999,26187710,DREYER'S GRAND ICE CRM HLDGS,T.,T. Gary Rogers,Rogers,Gary,CEO
3061,2000,26187710,DREYER'S GRAND ICE CRM HLDGS,T.,T. Gary Rogers,Rogers,Gary,CEO
3061,2001,26187710,DREYER'S GRAND ICE CRM HLDGS,T.,T. Gary Rogers,Rogers,Gary,CEO
3061,2002,26187710,DREYER'S GRAND ICE CRM HLDGS,T.,T. Gary Rogers,Rogers,Gary,CEO
3061,2003,26187710,DREYER'S GRAND ICE CRM HLDGS,T.,T. Gary Rogers,Rogers,Gary,CEO
3061,2004,26187710,DREYER'S GRAND ICE CRM HLDGS,T.,T. Gary Rogers,Rogers,Gary,CEO
3066,1993,26188510,DREYFUS CORP,Howard,Howard Stein,Stein,,CEO
17477,2009,26203710,DRIL-QUIP INC,Larry,Larry E. Reimert,Reimert,E.,CEO
17477,2010,26203710,DRIL-QUIP INC,Larry,Larry E. Reimert,Reimert,E.,CEO
17478,1998,26203710,DRIL-QUIP INC,Gary,Gary D. Smith,Smith,D.,CEO
17478,1999,26203710,DRIL-QUIP INC,Gary,Gary D. Smith,Smith,D.,CEO
17478,2000,26203710,DRIL-QUIP INC,Gary,Gary D. Smith,Smith,D.,CEO
17478,2001,26203710,DRIL-QUIP INC,Gary,Gary D. Smith,Smith,D.,CEO
17478,2002,26203710,DRIL-QUIP INC,Gary,Gary D. Smith,Smith,D.,CEO
17478,2003,26203710,DRIL-QUIP INC,Gary,Gary D. Smith,Smith,D.,CEO
17478,2004,26203710,DRIL-QUIP INC,Gary,Gary D. Smith,Smith,D.,CEO
17478,2005,26203710,DRIL-QUIP INC,Gary,Gary D. Smith,Smith,D.,CEO
17478,2006,26203710,DRIL-QUIP INC,Gary,Gary D. Smith,Smith,D.,CEO
17479,2007,26203710,DRIL-QUIP INC,J.,J. Mike Walker,Walker,Mike,CEO
17479,2008,26203710,DRIL-QUIP INC,J.,J. Mike Walker,Walker,Mike,CEO
45658,2011,26203710,DRIL-QUIP INC,Blake,Blake T. DeBerry,DeBerry,T.,CEO
45658,2012,26203710,DRIL-QUIP INC,Blake,Blake T. DeBerry,DeBerry,T.,CEO
45658,2013,26203710,DRIL-QUIP INC,Blake,Blake T. DeBerry,DeBerry,T.,CEO
45658,2014,26203710,DRIL-QUIP INC,Blake,Blake T. DeBerry,DeBerry,T.,CEO
45658,2015,26203710,DRIL-QUIP INC,Blake,Blake T. DeBerry,DeBerry,T.,CEO
45658,2016,26203710,DRIL-QUIP INC,Blake,Blake T. DeBerry,DeBerry,T.,CEO
45658,2017,26203710,DRIL-QUIP INC,Blake,Blake T. DeBerry,DeBerry,T.,CEO
797,1992,26353410,DU PONT (E I) DE NEMOURS,Edgar,"Edgar S. Woolard, Jr.","Woolard, Jr.",S.,CEO
797,1993,26353410,DU PONT (E I) DE NEMOURS,Edgar,"Edgar S. Woolard, Jr.","Woolard, Jr.",S.,CEO
797,1994,26353410,DU PONT (E I) DE NEMOURS,Edgar,"Edgar S. Woolard, Jr.","Woolard, Jr.",S.,CEO
797,1995,26353410,DU PONT (E I) DE NEMOURS,Edgar,"Edgar S. Woolard, Jr.","Woolard, Jr.",S.,CEO
799,1996,26353410,DU PONT (E I) DE NEMOURS,John,John A. Krol,Krol,A.,CEO
799,1997,26353410,DU PONT (E I) DE NEMOURS,John,John A. Krol,Krol,A.,CEO
12063,1998,26353410,DU PONT (E I) DE NEMOURS,Charles,"Charles O. Holliday, Jr.","Holliday, Jr.",O.,CEO
12063,1999,26353410,DU PONT (E I) DE NEMOURS,Charles,"Charles O. Holliday, Jr.","Holliday, Jr.",O.,CEO
12063,2000,26353410,DU PONT (E I) DE NEMOURS,Charles,"Charles O. Holliday, Jr.","Holliday, Jr.",O.,CEO
12063,2001,26353410,DU PONT (E I) DE NEMOURS,Charles,"Charles O. Holliday, Jr.","Holliday, Jr.",O.,CEO
12063,2002,26353410,DU PONT (E I) DE NEMOURS,Charles,"Charles O. Holliday, Jr.","Holliday, Jr.",O.,CEO
12063,2003,26353410,DU PONT (E I) DE NEMOURS,Charles,"Charles O. Holliday, Jr.","Holliday, Jr.",O.,CEO
12063,2004,26353410,DU PONT (E I) DE NEMOURS,Charles,"Charles O. Holliday, Jr.","Holliday, Jr.",O.,CEO
12063,2005,26353410,DU PONT (E I) DE NEMOURS,Charles,"Charles O. Holliday, Jr.","Holliday, Jr.",O.,CEO
12063,2006,26353410,DU PONT (E I) DE NEMOURS,Charles,"Charles O. Holliday, Jr.","Holliday, Jr.",O.,CEO
12063,2007,26353410,DU PONT (E I) DE NEMOURS,Charles,"Charles O. Holliday, Jr.","Holliday, Jr.",O.,CEO
12063,2008,26353410,DU PONT (E I) DE NEMOURS,Charles,"Charles O. Holliday, Jr.","Holliday, Jr.",O.,CEO
32552,2009,26353410,DU PONT (E I) DE NEMOURS,Ellen,Ellen J. Kullman,Kullman,J.,CEO
32552,2010,26353410,DU PONT (E I) DE NEMOURS,Ellen,Ellen J. Kullman,Kullman,J.,CEO
32552,2011,26353410,DU PONT (E I) DE NEMOURS,Ellen,Ellen J. Kullman,Kullman,J.,CEO
32552,2012,26353410,DU PONT (E I) DE NEMOURS,Ellen,Ellen J. Kullman,Kullman,J.,CEO
32552,2013,26353410,DU PONT (E I) DE NEMOURS,Ellen,Ellen J. Kullman,Kullman,J.,CEO
32552,2014,26353410,DU PONT (E I) DE NEMOURS,Ellen,Ellen J. Kullman,Kullman,J.,CEO
32552,2015,26353410,DU PONT (E I) DE NEMOURS,Ellen,Ellen J. Kullman,Kullman,J.,CEO
51991,2016,26353410,DU PONT (E I) DE NEMOURS,Edward,Edward D. Breen,Breen,D.,CEO
25099,2002,26441150,DUKE REALTY CORP,Thomas,Thomas L. Hefner,Hefner,L.,CEO
25099,2003,26441150,DUKE REALTY CORP,Thomas,Thomas L. Hefner,Hefner,L.,CEO
25100,2004,26441150,DUKE REALTY CORP,Dennis,Dennis D. Oklak,Oklak,D.,CEO
25100,2005,26441150,DUKE REALTY CORP,Dennis,Dennis D. Oklak,Oklak,D.,CEO
25100,2006,26441150,DUKE REALTY CORP,Dennis,Dennis D. Oklak,Oklak,D.,CEO
25100,2007,26441150,DUKE REALTY CORP,Dennis,Dennis D. Oklak,Oklak,D.,CEO
25100,2008,26441150,DUKE REALTY CORP,Dennis,Dennis D. Oklak,Oklak,D.,CEO
25100,2009,26441150,DUKE REALTY CORP,Dennis,Dennis D. Oklak,Oklak,D.,CEO
25100,2010,26441150,DUKE REALTY CORP,Dennis,Dennis D. Oklak,Oklak,D.,CEO
25100,2011,26441150,DUKE REALTY CORP,Dennis,Dennis D. Oklak,Oklak,D.,CEO
25100,2012,26441150,DUKE REALTY CORP,Dennis,Dennis D. Oklak,Oklak,D.,CEO
25100,2013,26441150,DUKE REALTY CORP,Dennis,Dennis D. Oklak,Oklak,D.,CEO
25100,2014,26441150,DUKE REALTY CORP,Dennis,Dennis D. Oklak,Oklak,D.,CEO
25100,2015,26441150,DUKE REALTY CORP,Dennis,Dennis D. Oklak,Oklak,D.,CEO
44115,2016,26441150,DUKE REALTY CORP,James,James B. Connor,Connor,B.,CEO
44115,2017,26441150,DUKE REALTY CORP,James,James B. Connor,Connor,B.,CEO
802,1992,26441C20,DUKE ENERGY CORP,William,William States Lee,Lee,States,CEO
802,1993,26441C20,DUKE ENERGY CORP,William,William States Lee,Lee,States,CEO
803,1994,26441C20,DUKE ENERGY CORP,William,William H. Grigg,Grigg,H.,CEO
803,1995,26441C20,DUKE ENERGY CORP,William,William H. Grigg,Grigg,H.,CEO
803,1996,26441C20,DUKE ENERGY CORP,William,William H. Grigg,Grigg,H.,CEO
805,1997,26441C20,DUKE ENERGY CORP,Richard,Richard B. Priory,Priory,B.,CEO
805,1998,26441C20,DUKE ENERGY CORP,Richard,Richard B. Priory,Priory,B.,CEO
805,1999,26441C20,DUKE ENERGY CORP,Richard,Richard B. Priory,Priory,B.,CEO
805,2000,26441C20,DUKE ENERGY CORP,Richard,Richard B. Priory,Priory,B.,CEO
805,2001,26441C20,DUKE ENERGY CORP,Richard,Richard B. Priory,Priory,B.,CEO
805,2002,26441C20,DUKE ENERGY CORP,Richard,Richard B. Priory,Priory,B.,CEO
805,2003,26441C20,DUKE ENERGY CORP,Richard,Richard B. Priory,Priory,B.,CEO
13986,2004,26441C20,DUKE ENERGY CORP,Paul,Paul M. Anderson,Anderson,M.,CEO
13986,2005,26441C20,DUKE ENERGY CORP,Paul,Paul M. Anderson,Anderson,M.,CEO
32403,2006,26441C20,DUKE ENERGY CORP,James,"James E. Rogers, Jr.","Rogers, Jr.",E.,CEO
32403,2007,26441C20,DUKE ENERGY CORP,James,"James E. Rogers, Jr.","Rogers, Jr.",E.,CEO
32403,2008,26441C20,DUKE ENERGY CORP,James,"James E. Rogers, Jr.","Rogers, Jr.",E.,CEO
32403,2009,26441C20,DUKE ENERGY CORP,James,"James E. Rogers, Jr.","Rogers, Jr.",E.,CEO
32403,2010,26441C20,DUKE ENERGY CORP,James,"James E. Rogers, Jr.","Rogers, Jr.",E.,CEO
32403,2011,26441C20,DUKE ENERGY CORP,James,"James E. Rogers, Jr.","Rogers, Jr.",E.,CEO
32403,2012,26441C20,DUKE ENERGY CORP,James,"James E. Rogers, Jr.","Rogers, Jr.",E.,CEO
37131,2013,26441C20,DUKE ENERGY CORP,Lynn,Lynn J. Good,Good,J.,CEO
37131,2014,26441C20,DUKE ENERGY CORP,Lynn,Lynn J. Good,Good,J.,CEO
37131,2015,26441C20,DUKE ENERGY CORP,Lynn,Lynn J. Good,Good,J.,CEO
37131,2016,26441C20,DUKE ENERGY CORP,Lynn,Lynn J. Good,Good,J.,CEO
37131,2017,26441C20,DUKE ENERGY CORP,Lynn,Lynn J. Good,Good,J.,CEO
807,1992,26483E10,DUN & BRADSTREET CORP,Charles,Charles W. Moritz,Moritz,W.,CEO
807,1993,26483E10,DUN & BRADSTREET CORP,Charles,Charles W. Moritz,Moritz,W.,CEO
808,1994,26483E10,DUN & BRADSTREET CORP,Robert,Robert E. Weissman,Weissman,E.,CEO
808,1995,26483E10,DUN & BRADSTREET CORP,Robert,Robert E. Weissman,Weissman,E.,CEO
808,1996,26483E10,DUN & BRADSTREET CORP,Robert,Robert E. Weissman,Weissman,E.,CEO
809,1997,26483E10,DUN & BRADSTREET CORP,Volney,Volney Taylor,Taylor,,CEO
809,1998,26483E10,DUN & BRADSTREET CORP,Volney,Volney Taylor,Taylor,,CEO
809,1999,26483E10,DUN & BRADSTREET CORP,Volney,Volney Taylor,Taylor,,CEO
21299,2000,26483E10,DUN & BRADSTREET CORP,Allan,Allan Z. Loren,Loren,Z.,CEO
21299,2001,26483E10,DUN & BRADSTREET CORP,Allan,Allan Z. Loren,Loren,Z.,CEO
21299,2002,26483E10,DUN & BRADSTREET CORP,Allan,Allan Z. Loren,Loren,Z.,CEO
21299,2003,26483E10,DUN & BRADSTREET CORP,Allan,Allan Z. Loren,Loren,Z.,CEO
21299,2004,26483E10,DUN & BRADSTREET CORP,Allan,Allan Z. Loren,Loren,Z.,CEO
23924,2005,26483E10,DUN & BRADSTREET CORP,Steven,Steven W. Alesio,Alesio,W.,CEO
23924,2006,26483E10,DUN & BRADSTREET CORP,Steven,Steven W. Alesio,Alesio,W.,CEO
23924,2007,26483E10,DUN & BRADSTREET CORP,Steven,Steven W. Alesio,Alesio,W.,CEO
23924,2008,26483E10,DUN & BRADSTREET CORP,Steven,Steven W. Alesio,Alesio,W.,CEO
23924,2009,26483E10,DUN & BRADSTREET CORP,Steven,Steven W. Alesio,Alesio,W.,CEO
25590,2010,26483E10,DUN & BRADSTREET CORP,Sara,Sara Mathew,Mathew,,CEO
25590,2011,26483E10,DUN & BRADSTREET CORP,Sara,Sara Mathew,Mathew,,CEO
25590,2012,26483E10,DUN & BRADSTREET CORP,Sara,Sara Mathew,Mathew,,CEO
25590,2013,26483E10,DUN & BRADSTREET CORP,Sara,Sara Mathew,Mathew,,CEO
48708,2014,26483E10,DUN & BRADSTREET CORP,Robert,Robert P. Carrigan,Carrigan,P.,CEO
48708,2015,26483E10,DUN & BRADSTREET CORP,Robert,Robert P. Carrigan,Carrigan,P.,CEO
48708,2016,26483E10,DUN & BRADSTREET CORP,Robert,Robert P. Carrigan,Carrigan,P.,CEO
48708,2017,26483E10,DUN & BRADSTREET CORP,Robert,Robert P. Carrigan,Carrigan,P.,CEO
476,1992,26499B00,PROGRESS ENERGY INC,Sherwood,"Sherwood H. Smith, Jr.","Smith, Jr.",H.,CEO
476,1993,26499B00,PROGRESS ENERGY INC,Sherwood,"Sherwood H. Smith, Jr.","Smith, Jr.",H.,CEO
476,1994,26499B00,PROGRESS ENERGY INC,Sherwood,"Sherwood H. Smith, Jr.","Smith, Jr.",H.,CEO
476,1995,26499B00,PROGRESS ENERGY INC,Sherwood,"Sherwood H. Smith, Jr.","Smith, Jr.",H.,CEO
476,1996,26499B00,PROGRESS ENERGY INC,Sherwood,"Sherwood H. Smith, Jr.","Smith, Jr.",H.,CEO
478,1997,26499B00,PROGRESS ENERGY INC,William,William Cavanaugh III,Cavanaugh III,,CEO
478,1998,26499B00,PROGRESS ENERGY INC,William,William Cavanaugh III,Cavanaugh III,,CEO
478,1999,26499B00,PROGRESS ENERGY INC,William,William Cavanaugh III,Cavanaugh III,,CEO
478,2000,26499B00,PROGRESS ENERGY INC,William,William Cavanaugh III,Cavanaugh III,,CEO
478,2001,26499B00,PROGRESS ENERGY INC,William,William Cavanaugh III,Cavanaugh III,,CEO
478,2002,26499B00,PROGRESS ENERGY INC,William,William Cavanaugh III,Cavanaugh III,,CEO
